name	gender
isobel	female
isolde	female
isra	female
israa	female
israel	male
issa	male
isse	male
isto	male
istvan	male
istvã¡n	male
ivan	male
ivana	female
ivanka	female
ivanov	male
ivanova	female
ivanovna	female
ivar	male
ivo	male
ivonne	female
ivy	female
iwona	female
iza	female
izabel	female
izabela	female
izabell	female
izabella	female
izabelle	female
jaael	female
jaafar	male
jaajo	male
jaakkima	male
jaakko	male
jaakko-juhani	male
jaakko-matti	male
jaakko-pekka	male
jaako	male
jaakob	male
jaakonpoika	male
jaakontytã¤r	female
jaakoppi	male
jaan	male
jaana	female
jaana-kaisa	female
jaana-liisa	female
jaana-maarit	female
jaana-maija	female
jaana-mari	female
jaana-maria	female
jaana-marja	female
jaani	male
jaanika	female
jaanus	male
jaapo	male
jaarli	male
jabar	male
jabbar	male
jaber	male
jace	male
jacek	male
jacinda	female
jack	male
jackson	male
jacob	male
jacoba	female
jacobus	male
jacqueline	female
jacques	male
jad	male
jada	female
jade	female
jadele	female
jadeliina	female
jade-maria	female
jadessa	female
jadette	female
jadwiga	female
jael	female
jafar	male
jafet	male
jahangir	male
jahn	male
jahvetti	male
jaime	male
jake	male
jaki	male
jakim	male
jakke	male
jakob	male
jakov	male
jakub	male
jalal	male
jali	male
jalle	male
jallu	male
jalmar	male
jalmari	male
jalmiina	female
jalna	female
jalo	male
jama	male
jamal	male
jamelia	female
james	male
jami	male
jamie	male
jamiel	male
jamil	male
jamila	female
jamilla	female
jamina	female
jami-petteri	male
jan	male
jana	female
jan-ãke	male
jan-anders	male
jan-christer	male
jan-christian	male
jane	female
jan-eerik	male
janek	male
janella	female
janelle	female
jan-emil	male
jan-eric	male
jan-erik	male
janessa	female
janet	female
janeta	female
janeth	female
janett	female
janetta	female
janette	female
jan-fredrik	male
jan-gustav	male
jan-hã¥kan	male
jan-henrik	male
jan-henry	male
jani	male
janica	female
janice	female
janiel	male
janiela	female
janiika	female
janiina	female
jani-juhani	male
jani-jukka	male
janika	female
jani-kristian	male
jani-markus	male
jani-matti	male
jani-mikael	male
janina	female
janine	female
janinpoika	male
janintytã¤r	female
jani-pekka	male
jani-petri	male
jani-petteri	male
janira	female
janis	male
janissa	female
janita	female
janitta	female
janka	female
janko	male
jan-krister	male
jan-kristian	male
jan-magnus	male
jan-markus	male
jan-martin	male
jan-michael	male
jan-mikael	male
jann	male
janna	female
janna-mari	female
janna-maria	female
janne	male
janne-juhani	male
janne-markus	male
janne-matti	male
jannenpoika	male
jannentytã¤r	female
janne-pekka	male
janne-petteri	male
janne-veikko	male
janni	female
jannica	female
jannice	female
janniina	female
jannik	male
jannika	female
jannike	female
jannina	female
jannis	male
jannu	male
jan-ola	male
jan-olav	male
jan-ole	male
jan-olof	male
janos	male
jã¡nos	male
jan-ove	male
jan-patrik	male
jan-peter	male
janrik	male
jan-robert	male
jan-roger	male
jansdotter	female
jan-sebastian	male
jan-stefan	male
janus	male
janusz	male
jaqueline	female
jare	male
jared	male
jarek	male
jari	male
jari-antti	male
jari-heikki	male
jari-juha	male
jari-juhani	male
jari-jukka	male
jari-jussi	male
jari-markus	male
jarimatti	male
jari-matti	male
jari-mikko	male
jarinpoika	male
jarintytã¤r	female
jaripekka	male
jari-pekka	male
jari-petri	male
jari-petteri	male
jarita	female
jari-tapio	male
jari-veikko	male
jarkka	male
jarkko	male
jarkko-juhani	male
jarkko-pekka	male
jarko	male
jarkonpoika	male
jarkontytã¤r	female
jarl	male
jarl-erik	male
jarl-olof	male
jarlsdotter	female
jarmila	female
jarmo	male
jarmonpoika	male
jarmontytã¤r	female
jarna	female
jarno	male
jarnonpoika	male
jarnontytã¤r	female
jaro	male
jaromir	male
jaron	male
jaroslav	male
jaroslaw	male
jarre	male
jarto	male
jasemin	female
jasim	male
jasin	male
jasir	male
jaska	male
jasmi	female
jasmiin	female
jasmiina	female
jasmiini	female
jasmin	female
jasmina	female
jasmine	female
jasmo	male
jasna	female
jaso	male
jason	male
jaspar	male
jasper	male
jasperi	male
jasse	male
jasu	male
jatta	female
jauri	male
javier	male
jawad	male
jay	male
jayden	male
jayne	female
jayson	male
jazmin	female
jean	male
jeanette	female
jeanine	female
jeanna	female
jeanne	female
jeannette	female
jean-paul	male
jedi	male
jeeli	male
jeemi	male
jeena	female
jeff	male
jeffrey	male
jegor	male
jehki	male
jekateriina	female
jekaterina	female
jekku	male
jelena	female
jelina	female
jelizaveta	female
jella	female
jelmeri	male
jemi	male
jemiina	female
jemil	male
jemila	female
jemilia	female
jemima	female
jemina	female
jeminna	female
jena	female
jeni	female
jenica	female
jenifer	female
jeniina	female
jenika	female
jenilla	female
jenina	female
jenissa	female
jenita	female
jenna	female
jenna-emilia	female
jenna-julia	female
jenna-juulia	female
jenna-maaria	female
jennamari	female
jenna-mari	female
jenna-maria	female
jennamiia	female
jenna-riikka	female
jenna-riina	female
jenna-sofia	female
jenni	female
jennica	female
jennie	female
jenni-elina	female
jenni-emilia	female
jennifer	female
jenniina	female
jenni-johanna	female
jenni-julia	female
jennika	female
jenni-kaisa	female
jenni-leena	female
jenni-liisa	female
jenni-maaria	female
jenni-maija	female
jennimari	female
jenni-mari	female
jenni-maria	female
jennina	female
jenni-sofia	female
jenny	female
jennyfer	female
jenny-maria	female
jenny-sofia	female
jens	male
jens-erik	male
jeppe	male
jere	male
jere-juhani	male
jere-matias	male
jere-matti	male
jeremi	male
jeremia	male
jeremiah	male
jeremias	male
jeremie	male
jeremy	male
jerenpoika	male
jere-pekka	male
jere-petteri	male
jeri	male
jerica	female
jericho	male
jerico	male
jerika	female
jeriko	male
jerina	female
jerita	female
jerker	male
jerkka	male
jerkko	male
jerko	male
jermo	male
jermu	male
jero	male
jerome	male
jerri	male
jerry	male
jertta	female
jerzy	male
jesaja	male
jesmiina	female
jesmina	female
jesper	male
jesperi	male
jesse	male
jesse-joonas	male
jesse-juhani	male
jesse-matias	male
jesse-pekka	male
jesse-petteri	male
jessi	female
jessica	female
jessie	female
jessiina	female
jessika	female
jessina	female
jesus	male
jethro	male
jeton	male
jetro	male
jetta	female
jette	female
jevgeni	male
jevgenia	female
jhonny	male
jia	female
jian	male
jibril	male
jico	male
jie	male
jiia	female
jiina	female
jiko	male
jill	female
jilla	female
jillian	female
jim	male
jimena	female
jimi	male
jimmi	male
jimmie	male
jimmy	male
jimy	male
jin	female
jina	female
jing	female
jinka	female
jinna	female
jino	male
jippu	female
jiri	male
jirka	male
jirko	male
jiro	male
jiska	male
jitta	female
jo	female
joa	male
joachim	male
joacim	male
joackim	male
joah	male
joakim	male
joan	female
joana	female
joanna	female
joanne	female
joannis	male
joao	male
joã£o	male
joaquim	male
joaquin	male
joar	male
joas	male
jobi	male
jocelyn	female
jochen	male
jochum	male
jocke	male
jockum	male
joe	male
joel	male
joã«l	male
joela	female
joeli	male
joeliina	female
joella	female
joenna	female
jofiel	male
johan	male
johan-erik	male
johann	male
johanna	female
johanna-maria	female
johanne	female
johannes	male
johanni	male
johansdotter	female
john	male
john-eric	male
john-erik	male
johnny	male
johny	male
jokke	male
jolana	female
jolanda	female
jolanta	female
jolene	female
jolie	female
jolin	female
jolina	female
joline	female
jomi	male
jommi	male
jon	male
jona	male
jonah	male
jonas	male
jonasdotter	female
jonatan	male
jonathan	male
jonathon	male
jone	male
jon-erik	male
jones	male
joni	male
joni-juhani	male
joni-kristian	male
joni-markus	male
joni-matti	male
joni-mikael	male
jonina	female
joninpoika	male
joni-pekka	male
joni-petri	male
joni-petteri	male
jonna	female
jonna-julia	female
jonna-kaisa	female
jonna-mari	female
jonna-maria	female
jonna-marika	female
jonna-riikka	female
jonne	male
jonnenpoika	male
jonne-pekka	male
jonni	male
jonnie	male
jonny	male
jonte	male
jontte	male
jonttu	male
jony	male
jooa	male
jooas	male
jooel	male
joona	male
joonaksenpoika	male
joona-matias	male
joona-pekka	male
joona-petteri	male
joonas	male
joonas-petteri	male
joonatan	male
joonathan	male
joonia	male
joonis	male
joopi	male
joosa	male
joose	male
joosef	male
joosefiina	female
jooseppi	male
joosia	male
joosu	male
joosua	male
jopi	male
joppe	male
jã¶ran	male
jordan	male
jore	male
jã¶rg	male
jorge	male
jã¶rgen	male
jorgos	male
jori	male
jori-matti	male
jori-pekka	male
jori-petteri	male
jorma	male
jormanpoika	male
jormantytã¤r	female
jã¶rn	male
josa	male
jose	male
josã©	male
josef	male
josefa	female
josefia	female
josefiia	female
josefiina	female
josefin	female
josefina	female
josefine	female
josep	male
joseph	male
josephina	female
josephine	female
josã©phine	female
josetta	female
josette	female
joshua	male
josi	male
josia	male
josiah	male
josias	male
josie	female
joska	male
josse	male
josu	male
josua	male
jotaarkka	male
jouka	male
jouki	female
jouko	male
joukonpoika	male
joukontytã¤r	female
jouna	male
jouni	male
jouni-matti	male
jouninpoika	male
jounintytã¤r	female
jouni-pekka	male
jousia	male
joutsi	male
joy	female
joyce	female
jã³zsef	male
jr	male
juan	male
juana	female
juanita	female
jude	male
judit	female
judith	female
judy	female
juha	male
juha-antti	male
juha-erkki	male
juha-heikki	male
juha-jaakko	male
juha-markku	male
juha-markus	male
juha-martti	male
juhamatti	male
juha-matti	male
juha-mikael	male
juha-mikko	male
juhan	male
juhana	male
juhananpoika	male
juhanantytã¤r	female
juhani	male
juhaninpoika	male
juhanintytã¤r	female
juhannes	male
juhanni	male
juhanpoika	male
juhantytã¤r	female
juhapekka	male
juha-pekka	male
juha-pertti	male
juha-petri	male
juha-petteri	male
juha-tapani	male
juha-tapio	male
juha-tuomas	male
juha-veikko	male
juha-veli	male
juha-ville	male
juho	male
juho-aleksi	male
juho-antti	male
juho-eemil	male
juho-erik	male
juho-heikki	male
juho-jaakko	male
juho-joonas	male
juho-kalle	male
juho-kustaa	male
juho-kusti	male
juho-matias	male
juhomatti	male
juho-matti	male
juho-mikko	male
juhonpoika	male
juhontytã¤r	female
juho-oskari	male
juhopekka	male
juho-pekka	male
juho-petteri	male
juho-tuomas	male
juho-veikko	male
juho-ville	male
jukanpoika	male
jukantytã¤r	female
jukka	male
jukka-antero	male
jukka-matti	male
jukkapekka	male
jukka-pekka	male
jukka-petri	male
jukka-petteri	male
jukka-tapani	male
jukka-tapio	male
juko	male
julanda	female
jules	male
juli	female
julia	female
jãºlia	female
juliaana	female
julian	male
juliana	female
juliane	female
julianna	female
julianne	female
julie	female
julien	male
julienna	female
julienne	female
juliet	female
julieta	female
julietta	female
juliette	female
julija	female
julina	female
julio	male
juliska	female
julita	female
julitta	female
julius	male
julle	male
jun	male
june	female
juni	female
junia	female
junior	male
juniori	male
junita	female
junno	male
junnu	male
juno	male
jupiter	male
jura	male
jã¼rgen	male
juri	male
jã¼ri	male
jurij	male
jurjevna	female
jurkka	male
jurva	male
jusa	male
jusef	male
juska	male
jussa	male
jusse	male
jussi	male
jussi-heikki	male
jussi-joonas	male
jussi-matti	male
jussi-mikko	male
jussinpoika	male
jussintytã¤r	female
jussipekka	male
jussi-pekka	male
jussi-petteri	male
jussi-tapio	male
jussi-tuomas	male
jussi-ville	male
justiina	female
justin	male
justina	female
justine	female
justus	male
justyna	female
jusu	male
jusuf	male
jutta	female
jutta-mari	female
jutta-maria	female
juudit	female
juuli	female
juulia	female
juulianna	female
juuli-anna	female
juuli-maria	female
juuliska	female
juuni	female
juusa	male
juuse	male
juuso	male
juuso-matias	male
juusonpoika	male
juuso-pekka	male
juuso-petteri	male
jymy	male
jyri	male
jyri-matti	male
jyrinpoika	male
jyri-pekka	male
jyri-petri	male
jyri-petteri	male
jyrki	male
jyrkinpoika	male
jyrkintytã¤r	female
jyrki-pekka	male
jyry	male
jytte	female
jyvã¤s	male
ka	male
kaaleb	male
kaaleppi	male
kaan	male
kaaperi	male
kaapo	male
kaappo	male
kaapre	male
kaapriel	male
kaaprieli	male
kaapro	male
kaarel	male
kaaren	female
kaari	female
kaariina	female
kaarin	female
kaarina	female
kaarl	male
kaarle	male
kaarlo	male
kaarlonpoika	male
kaarna	female
kaarne	male
kaddy	female
kader	male
kadhim	male
kadi	female
kadir	male
kadri	female
kadriye	female
kai	male
kaia	female
kai-eerik	male
kai-erik	male
kaiho	female
kaija	female
kaija-helena	female
kaijaleena	female
kaija-leena	female
kaija-liisa	female
kaija-maija	female
kaija-riitta	female
kaija-sisko	female
kaiju	female
kai-juhani	male
kaijus	male
kaika	female
kai-kristian	male
kaiku	male
kaila	female
kai-markus	male
kai-mikael	male
kaimo	male
kain	male
kaino	female
kainpoika	male
kaintytã¤r	female
kai-pekka	male
kai-petri	male
kai-petteri	male
kaipio	male
kaire	female
kairi	female
kaisa	female
kaisa-elina	female
kaisa-helena	female
kaisaleena	female
kaisa-leena	female
kaisaliisa	female
kaisa-liisa	female
kaisa-maaria	female
kaisamaija	female
kaisa-maija	female
kaisamari	female
kaisa-mari	female
kaisamaria	female
kaisa-maria	female
kaisa-marja	female
kaisa-reeta	female
kaisa-reetta	female
kaisa-riitta	female
kaisi	female
kaisla	female
kaisla-kerttu	female
kaisla-maria	female
kaisli	female
kaisu	female
kaisu-leena	female
kaisu-liisa	female
kaitlin	female
kaitlyn	female
kaius	male
kaj	male
kaja	female
kaj-erik	male
kaj-gunnar	male
kaj-gustav	male
kaj-henrik	male
kaj-johan	male
kaj-kristian	male
kaj-mikael	male
kajo	male
kaj-ole	male
kaj-olof	male
kajsa	female
kajus	male
kale	male
kaleb	male
kalervo	male
kalev	male
kaleva	male
kalevi	male
kalevinpoika	male
kalid	male
kalinka	female
kalla	female
kallas	male
kalle	male
kalle-antti	male
kalle-eemeli	male
kalle-juhani	male
kalle-kustaa	male
kalle-markus	male
kalle-matti	male
kallenpoika	male
kallentytã¤r	female
kalle-oskari	male
kalle-pekka	male
kalle-petteri	male
kalle-valtteri	male
kalle-veikko	male
kalle-ville	male
kaltrina	female
kamal	male
kamau	male
kamel	male
kami	male
kamil	male
kamila	female
kamilla	female
kamomilla	female
kamran	male
kamu	male
kane	male
kaneli	female
kanerva	female
kanervo	male
kang	male
kapriel	male
kara	female
karam	male
karan	male
kare	male
kã¥re	male
kareem	male
karel	male
karela	female
karelia	female
karen	female
kareniina	female
karenina	female
karhu	male
kari	male
kari-antti	male
kariina	female
kariitta	female
kari-juhani	male
kari-jukka	male
kari-jussi	male
karim	male
karima	female
karimatti	male
kari-matti	male
karin	female
karina	female
karine	female
karinpoika	male
karintytã¤r	female
karipekka	male
kari-pekka	male
kari-petteri	male
karissa	female
karita	female
kari-tapio	male
karitta	female
kari-veikko	male
karl	male
karla	female
karl-anders	male
karl-anton	male
karl-august	male
karl-axel	male
karl-emil	male
karl-erik	male
karl-fredrik	male
karl-gã¶ran	male
karl-gunnar	male
karl-gustaf	male
karl-gustav	male
karl-henrik	male
karliina	female
karl-johan	male
karl-kristian	male
karl-magnus	male
karl-mikael	male
karlo	male
karl-olof	male
karlos	male
karl-oskar	male
karlotta	female
karmen	female
karo	male
karol	male
karola	female
karoliina	female
karolin	female
karolina	female
karoline	female
karolus	male
karpalo	female
karrar	male
karri	male
karrinpoika	male
karri-pekka	male
karsten	male
karwan	male
karzan	male
kasandra	female
kasem	male
kasim	male
kasimiira	female
kasimir	male
kasmiira	female
kasmir	male
kasmira	female
kaspar	male
kasper	male
kasperi	male
kasperiina	female
kaspian	male
kassandra	female
kassius	male
kassu	male
kastanja	female
kaste	female
kastehelmi	female
kaste-helmi	female
kasten	male
kastriot	male
kata	female
kataliina	female
katalin	female
katariina	female
kata-riina	female
katarina	female
katarine	female
katarzyna	female
kate	female
kateriina	female
katerina	female
katerine	female
kateryna	female
katharina	female
katharine	female
kã¤the	female
katherina	female
katherine	female
kathleen	female
kathrin	female
kathrina	female
kathrine	female
kathryn	female
kathy	female
kati	female
katia	female
katianna	female
katie	female
kati-johanna	female
kati-maarit	female
kati-mari	female
kati-maria	female
katina	female
katinka	female
kati-susanna	female
katja	female
katjaana	female
katja-helena	female
katja-leena	female
katja-liisa	female
katja-maaria	female
katja-maarit	female
katja-mari	female
katja-maria	female
katja-marika	female
katjana	female
katju	female
katjusa	female
katjusha	female
katjuska	female
katleena	female
kã¤tlin	female
katri	female
katrianna	female
katri-elina	female
katri-helena	female
katriina	female
katriine	female
katri-johanna	female
katri-maria	female
katrin	female
katrina	female
katrine	female
katy	female
katya	female
kauko	male
kaukomieli	male
kaukonpoika	male
kauno	male
kaur	female
kauri	male
kaveh	male
kavita	female
kawa	male
kawsar	female
kawthar	female
kay	male
kaya	female
kayla	female
kea	female
keanu	male
kebba	male
keea	female
keesia	female
keijo	male
keijonpoika	male
keiju	female
keijukka	female
keimo	male
keira	female
keith	male
kelly	female
kelpo	male
kelvin	male
kemal	male
ken	male
kenan	male
kendra	female
keni	male
kennet	male
kenneth	male
kenny	male
kent	male
kenth	male
kenza	female
kerem	male
keren	female
kerim	male
kerkko	male
kerli	female
kersti	female
kerstin	female
kert	male
kerttu	female
kerttu-kaarina	female
kerttuli	female
kerttu-liisa	female
kesã¤heinã¤	female
kesia	female
keth	female
ketsia	female
kettil	male
kevã¤t	female
kevin	male
kezia	female
kha	female
khaalid	male
khac	male
khadar	male
khadija	female
khadra	female
khadro	female
khalaf	male
khaled	male
khalid	male
khalif	female
khalil	male
khamis	male
khan	male
khang	male
khanh	male
khoa	male
kia	female
kia-maria	female
kian	male
kiana	female
kianna	female
kiara	female
kid	male
kide	female
kie	male
kielo	female
kien	male
kieran	male
kiet	male
kieu	female
kiia	female
kiia-maria	female
kiira	female
kiisa	female
kiki	female
kikka	female
kilian	male
kille	male
kim	male
kimberly	female
kim-erik	male
kimete	female
kim-henrik	male
kimi	male
kiminpoika	male
kim-johan	male
kim-mikael	male
kimmo	male
kimmonpoika	male
kimmontytã¤r	female
kim-peter	male
kimsdotter	female
kinga	female
kingsley	male
kira	female
kiran	male
kiri	male
kiril	male
kirill	male
kirka	male
kirke	female
kirmo	male
kirsi	female
kirsi-hannele	female
kirsikka	female
kirsi-leena	female
kirsi-liisa	female
kirsi-maaria	female
kirsi-maarit	female
kirsi-maija	female
kirsimari	female
kirsi-mari	female
kirsimaria	female
kirsi-maria	female
kirsi-marie	female
kirsi-marika	female
kirsimarja	female
kirsi-marja	female
kirsi-marjaana	female
kirsi-marjo	female
kirsi-marjut	female
kirsten	female
kirsti	female
kirstiina	female
kirsti-kaarina	female
kirsti-liisa	female
kirsti-maija	female
kirstin	female
kirta	female
kit	male
kiti	female
kitta	female
kitte	female
kitti	female
kitty	female
kiuru	female
kivi	male
kjell	male
kjell-erik	male
kjell-ove	male
kjerstin	female
klaara	female
klaes	male
klara	female
klarissa	female
klas	male
klas-erik	male
klas-gã¶ran	male
klaudia	female
klaus	male
klaus-erik	male
klemens	male
klemetti	male
knut	male
knutsson	male
knuut	male
koda	male
kofi	male
koitto	male
kojo	male
konrad	male
konsta	male
konstantia	female
konstantin	male
konstantina	female
konstantinos	male
kã¶pi	male
kosma	male
kosmo	male
kosmos	male
kã¶ssi	male
kosti	male
kostia	male
kostian	male
kotivalo	male
kouta	male
kreeta	female
kreetta	female
kreetta-liisa	female
krenare	female
kreta	female
kris	male
krishna	male
krisse	female
krista	female
kristal	female
krista-maria	female
kristel	female
kristella	female
kristen	female
krister	male
kristi	female
kristian	male
kristiana	female
kristianna	female
kristiin	female
kristiina	female
kristiine	female
kristin	female
kristina	female
kristine	female
kristjan	male
kristo	male
kristof	male
kristofer	male
kristoffer	male
kristopher	male
kristy	female
krisztina	female
krystyna	female
krzysztof	male
ksenia	female
ksenija	female
ksenja	female
kã¼bra	female
kuisma	male
kukka	female
kukkamaaria	female
kukka-maaria	female
kukka-maria	female
kullervo	male
kulta	female
kultimo	male
kumar	male
kumari	female
kunnar	male
kunnari	male
kuno	male
kunto	male
kurt	male
kurt-erik	male
kushtrim	male
kustaa	male
kustaava	female
kustava	female
kustavi	male
kusti	male
kuu	female
kuuno	male
kuura	male
kuutar	female
kuutti	male
kwabena	male
kwaku	male
kwame	male
kwan	male
kweku	male
kwesi	male
kwok	male
kyle	male
kylie	female
kylli	female
kyllikki	female
kyã¶sti	male
kyã¶stinpoika	male
kyra	female
kyrã¶	male
la	female
lada	female
laetitia	female
lahcen	male
lahja	female
lai	female
laia	female
laila	female
laimi	female
laina	female
laine	female
laini	female
lajos	male
lakshmi	female
lalita	female
lalla	female
lalli	male
lam	male
lambert	male
lamia	female
lamin	male
lamine	male
lan	female
lana	female
lancelot	male
lani	female
lara	female
larbi	male
lare	male
lari	male
lari-matti	male
lari-pekka	male
lari-petteri	male
larisa	female
larissa	female
larri	male
larry	male
lars	male
lars-ãke	male
lars-anders	male
larsdotter	female
lars-eric	male
lars-erik	male
lars-gã¶ran	male
lars-gunnar	male
lars-gustav	male
lars-henrik	male
lars-johan	male
lars-mikael	male
lars-ole	male
lars-olof	male
lars-ove	male
lars-peter	male
larsson	male
lasse	male
lassenpoika	male
lassentytã¤r	female
lasse-pekka	male
lassi	male
lassi-matti	male
lassinpoika	male
lassi-pekka	male
laszlo	male
lã¡szlã³	male
latif	male
latifa	female
lauha	female
laulikki	female
launo	male
laura	female
laura-elina	female
laura-emilia	female
laura-kaisa	female
laura-leena	female
laura-liisa	female
laura-maija	female
laura-mari	female
laura-maria	female
laura-sofia	female
laure	female
lauren	female
laurence	male
laurent	male
laurentius	male
lauri	male
lauriina	female
lauri-juhani	male
lauri-matti	male
laurinpoika	male
laurintytã¤r	female
lauri-pekka	male
lavinia	female
lawrence	male
layla	female
le	female
lea	female
lã©a	female
leah	female
lea-liisa	female
leana	female
leander	male
leandra	female
leandro	male
leanna	female
leanne	female
leanteri	male
leart	male
ledion	male
lee	male
leea	female
leea-maria	female
leela	female
leelia	female
leena	female
leena-anneli	female
leena-kaarina	female
leenakaisa	female
leena-kaisa	female
leena-liisa	female
leena-maarit	female
leenamaija	female
leena-maija	female
leenamari	female
leena-mari	female
leena-maria	female
leena-marja	female
leena-marjatta	female
leena-riitta	female
leena-sisko	female
leene	female
leeni	female
leenu	female
leevi	male
lei	female
leia	female
leida	female
leif	male
leif-ãke	male
leif-erik	male
leif-johan	male
leigh	female
leija	female
leijonamieli	male
leila	female
leili	female
leimu	male
leini	female
leinikki	female
leino	male
lejla	female
lembi	female
lembit	male
lemmikki	female
lemmitty	female
lemmy	male
lempi	female
lena	female
lena-maria	female
lene	female
leni	female
lenita	female
lenna	male
lennard	male
lennart	male
lenne	male
lenni	male
lenni-kalle	male
lennon	male
lennox	male
lennu	male
lenny	male
leo	male
lã©o	male
leo-matti	male
leon	male
lã©on	male
leã³n	male
leona	female
leonard	male
leonardo	male
leone	female
leonel	male
leonhard	male
leoni	female
leonid	male
leonidas	male
leonidovna	female
leonie	female
leonilla	female
leonita	female
leonna	female
leonoora	female
leonor	female
leonora	female
leonore	female
leonpoika	male
leontina	female
leontine	female
leo-pekka	male
leopold	male
leroy	male
leslie	male
leticia	female
lev	male
levent	male
levente	male
levi	male
levina	female
lewis	male
lex	male
leyla	female
li	female
lia	female
liam	male
lian	female
liana	female
liane	female
liang	male
lianna	female
liban	male
lida	female
lidia	female
lidija	female
liekki	male
lien	female
lieu	female
lii	female
liia	female
liibaan	male
liiban	male
liida	female
liidia	female
liila	female
liilia	female
liina	female
liina-kaisa	female
liina-lotta	female
liina-maija	female
liina-maria	female
liine	female
liini	female
liinu	female
liinus	male
liis	female
liisa	female
liisa-kaarina	female
liisa-lotta	female
liisa-maaria	female
liisamaija	female
liisa-maija	female
liisamari	female
liisa-mari	female
liisamaria	female
liisa-maria	female
liisa-marja	female
liisa-marjatta	female
liise	female
liisi	female
liisu	female
liisukka	female
liivia	female
lija	female
lila	female
lili	female
lilia	female
lilian	female
liliana	female
liliane	female
liliann	female
lili-ann	female
lilianna	female
lilija	female
lilith	female
liliya	female
lilja	female
liljaana	female
lilja-maria	female
liljan	female
liljen	female
lill	female
lilla	female
lillan	female
lillebror	male
lillemor	female
lille-mor	female
lillevi	female
lilli	female
lillian	female
lilly	female
lilo	female
lily	female
lilya	female
lilyan	female
lin	female
lina	female
linda	female
linda-lotta	female
linda-mari	female
linda-maria	female
linda-marie	female
linda-sofia	female
lindis	female
lindsay	female
line	female
linea	female
linã©a	female
linette	female
ling	female
linh	female
linn	female
linne	female
linnea	female
linnã©a	female
linnã¨a	female
lino	male
linus	male
lion	male
liona	female
lionel	male
lioubov	female
lioudmila	female
lippe	female
lippo	male
liridona	female
lirije	female
lis	female
lisa	female
lisa-maria	female
lisa-marie	female
lisbet	female
lisbeth	female
lis-beth	female
lis-britt	female
lise	female
lisel	female
liselott	female
lise-lott	female
liselotte	female
lise-lotte	female
lise-maj	female
lisen	female
lisette	female
lisi	female
lis-maj	female
lis-mari	female
lis-marie	female
lissu	female
lita	female
liubov	female
liudmila	female
liv	female
livia	female
liz	female
liza	female
lizette	female
ljuba	female
ljubov	female
ljudmila	female
lloyd	male
lo	female
loan	female
logan	male
loke	male
lola	female
lolan	female
lolita	female
long	male
lonny	female
lora	female
lore	female
lorena	female
lorens	male
lorentz	male
lorenz	male
lorenzo	male
loreta	female
loretta	female
lori	female
lorik	male
lorin	female
lorna	female
lorraine	female
lotfi	male
lothar	male
lotta	female
lotta-emilia	female
lotta-kaisa	female
lotta-leena	female
lottaliina	female
lotta-liina	female
lotta-liisa	female
lotta-maaria	female
lotta-maija	female
lotta-mari	female
lotta-maria	female
lotta-riina	female
lotta-sofia	female
lotte	female
lotten	female
lou	female
louhi	female
loui	male
louice	female
louie	male
louis	male
louisa	female
louise	female
louna	female
lounatuuli	female
lourdes	female
lova	female
love	male
loviisa	female
lovis	female
lovisa	female
lowa	female
lowe	male
lu	female
luan	male
luana	female
luc	male
luca	male
lucas	male
lucia	female
lucian	male
luciana	female
luciano	male
lucie	female
lucien	male
lucille	female
lucina	female
lucinda	female
lucius	male
lucy	female
ludmila	female
ludmilla	female
ludovic	male
ludvig	male
ludvik	male
ludwig	male
luigi	male
luis	male
luisa	female
luise	female
luiz	male
luiza	female
luka	male
lukas	male
luke	male
lul	female
luljeta	female
lulu	female
lulzim	male
lumi	female
lumia	female
lumianna	female
lumiella	female
lumihelmi	female
lumi-helmi	female
lumikirsikka	female
lumikki	female
lumikukka	female
lumi-kukka	female
lumililja	female
lumi-lilja	female
lumilla	female
lumi-maria	female
lumimarja	female
lumina	female
luminea	female
luminia	female
luminka	female
lumituuli	female
lumi-tuuli	female
lumi-tuulia	female
lumnije	female
lumo	female
luna	female
luqman	male
lusia	female
lusiina	female
lusina	female
luucas	male
luuka	male
luukas	male
luul	female
luz	female
ly	female
lydia	female
lydmila	female
lykke	female
lyly	male
lynn	female
lynne	female
lyra	female
lyydi	female
lyydia	female
lyyli	female
lyylia	female
lyylikki	female
lyyti	female
maare	female
maaren	female
maaret	female
maareta	female
maaretta	female
maari	female
maaria	female
maarika	female
maarikka	female
maarit	female
maarita	female
maarja	female
maarten	male
maaru	female
mabel	female
mac	male
madelaine	female
madelein	female
madeleine	female
madelen	female
madelã©n	female
madelene	female
madelã©ne	female
madeline	female
madicken	female
madina	female
madison	female
madleena	female
madlena	female
madonna	female
mae	female
mafalda	female
magda	female
magdaleena	female
magdalena	female
magga	female
maggi	female
maggie	female
magne	male
magnhild	female
magnolia	female
magnus	male
magnusdotter	female
magnusson	male
mahad	male
mahamed	male
mahamud	male
mahdi	male
maher	male
mahir	male
mahmood	male
mahmoud	male
mahmud	male
mahmut	male
mahnaz	female
mahsa	female
mai	female
maia	female
mai-brit	female
mai-britt	female
maida	female
maie	female
maija	female
maija-elina	female
maija-helena	female
maija-kaarina	female
maija-kaisa	female
maijaleena	female
maija-leena	female
maijaliisa	female
maija-liisa	female
maija-reetta	female
maija-riikka	female
maija-riitta	female
maija-sisko	female
maijastiina	female
maija-stiina	female
maijastina	female
maija-stina	female
maijeli	female
maij-lis	female
maiju	female
maijukka	female
maiju-leena	female
